new,host,a,soa,status_code,cname,txt,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,mx,ns
,dev-cms-cs-erp-demo.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dev-mir.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dev-qa-apiproduction.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dev-team-minerva-clients-stats-corp.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dev-team-postmandatabase-officebackups-domain.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dev-tw.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dev-users-container.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dev-ws.htc.com,63.241.29.52,"htctao1.htc.com, hostmaster.htc.com",NOERROR,stage-media1.htc.com,,,,,,,,
,dev-www.htc.com,63.241.29.52,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dev.community.htc.com,75.126.85.242,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devaccess-cache-accountauthvpn.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devcache-deveu.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,developer-betatemp-exchangedns.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,developer.htc.com,52.41.211.61,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,developerbeta.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devenvjobsearch-api.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devenvuploadspanel.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devinder-sharma.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devintranet.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devintwww-test.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devjenkins.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devmirror-repository-postgresmx.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,devstatus.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,df.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dffe-sports.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dffe.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dfs.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dhcp83-186-82.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dhd-v0.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dhd.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dialin.htc.com,209.63.33.119,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dice.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dietze-schell.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,directaccess4.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,disciplinasbcpermanente.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,disruptmedia.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,distancereviews.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,distancev2.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dl2.htc.com,23.201.250.189,"n0d.akamaiedge.net, hostmaster.akamai.com",NOERROR,"esd-wilcard.htc.com.edgekey.net, e7774.d.akamaiedge.net",,,,,,,,
,dl3.htc.com,"23.199.71.32, 23.199.71.106","n0b.akamai.net, hostmaster.akamai.com",NOERROR,"wildcard.htc.com.edgesuite.net, wildcard.htc.com.edgesuite.net.globalredir.akadns.net, a1075.b.akamai.net",,,,,,,,
,dl4.htc.com,184.51.231.112,"n0d.akamaiedge.net, hostmaster.akamai.com",NOERROR,"esd-wilcard.htc.com.edgekey.net, e7774.d.akamaiedge.net",,,,,,,,
,dl5.htc.com,"72.247.182.106, 72.247.182.121","n0w19.akamai.net, hostmaster.akamai.com",NOERROR,"dl.htc.com.edgesuite.net, a1017.w19.akamai.net",,,,,,,,
,dl7.htc.com,"85.112.113.40, 85.112.113.43","n0w19.akamai.net, hostmaster.akamai.com",NOERROR,"dl7.htc.com.edgesuite.net, a1989.w19.akamai.net",,,,,,,,
,dmz1.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dns-test.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dockeraws.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dogma1-vm0.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dollar64.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dontsettleforabadjob.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,download-wmp11.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,download.america.htc.com,82.112.115.41,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,downloads-auth-antiviruspre.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,downloads-sslvpn.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,downloads.europe.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,downloadsacceptatie-accept-stagingrow.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dream.htc.com,82.112.115.36,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,drum-147-198-50-61.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,drum-147-198-80-47.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,drum-155-215-68-52.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,drum-155-215-79-36.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dss-db-vm3.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dte-0-1-2.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,duoeffectsgallery.htc.com,2.23.139.206,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"wildcard.htc.com.edgekey.net, wildcard.htc.com.edgekey.net.globalredir.akadns.net, e7774.b.akamaiedge.net",,,,,,,,
,dvd.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dvl.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dvpcms.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dyi.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,dyrkdetselv.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,e-meetings.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,e.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,e2e-asia.htc.com,104.122.34.194,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"e2e.asia.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,e2e-tracking-asia.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,e2e.asia.htc.com,23.201.250.189,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"e2e.asia.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,e2e.htc.com,104.81.220.105,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"e2e.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,e2easiaws1.htc.com,104.81.220.105,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"e2easiaws1.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,e2ews1.htc.com,104.122.34.194,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"e2ews1.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,eaw.htc.com,122.147.173.178,,NOERROR,,,,,,,,,
,eawqat.htc.com,175.98.157.177,,NOERROR,,,,,,,,,
,edge-ig-mqtt-p4-shv-01-man2.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,edge.htc.com,122.147.173.230,,NOERROR,,,,,,,,,
,eds-ffdc-pw22.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,ee-mg1.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,ee-mg6.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eforall.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,egr3.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,egr4-4-pdd.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,egr5-385-pda.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,egr6-454-pdc.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,egr8-8-seb.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,el02.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalk-csdev.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalk-ftp-member-config.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalk-jenkins-teamrepositoryerpalt.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalk-temptemp-publicproxyslaveconfig.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalkauthvpn.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalkconfigcrmuser.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalkgcp-system-v2-debug-help-corporate-gitvpn.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalkhelpuser.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalksystem.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elasticbeanstalkvps1tunnel-mx.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elbit.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elements.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elevate.htc.com,52.41.211.61,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,elevationproject.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,emmett.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineering-apigateway.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineering-beta-private-ns-log-b2bsystem.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineering-bucket-vpn-corpimgshare.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineering-temp-backups.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineering-vpn-press-uat.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineering-vpnoceaniaapps.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineeringcustomersstatus.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineeringoffice-clients-stats-corp.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineeringstatus-sso-signup.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineeringsystemv3-minervadev.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engineeringweblab.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,engpostgresmx.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,enigmaseadivinhas.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,enil1fw1-f.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,enterpriselogin.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,epinova.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,epqcs-prd.htc.com,23.37.37.162,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"wildcard.htc.com.edgekey.net, wildcard.htc.com.edgekey.net.globalredir.akadns.net, e7774.b.akamaiedge.net",,,,,,,,
,epqcs-sta.htc.com,104.122.34.194,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"wildcard.htc.com.edgekey-staging.net, wildcard.htc.com.edgekey.net.globalredir.akadns.net, e7774.b.akamaiedge.net",,,,,,,,
,eris.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,erpwebservices.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,error-dev-miembros.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,error-gaya.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,error-redirect.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,error-v2demomobile.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,erroraccept-sites-mx.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,erroraccess-updateclients-wwwm.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,erroralphanetwork-my-external-domain.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,erroraprenda-uat.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errorconfluence.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errordev.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errordrwilliamkondo.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errorenglishcacheeuw.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errorhosting-loginaccept-domain.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errorhosting.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errorpartners-config.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errortemp-int-database-officebackups-domain.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,errorwebassetsacc-relay.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,esports.htc.com,"95.101.74.155, 95.101.74.142","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"esports.htc.com.edgekey.net, e31123.b.akamaiedge.net",,,,,,,,
,et-0-1-1.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,et-3-0-11.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,et-5-17-bas-2-cld.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,et1-13-26-bas1-2-cld.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,etga.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eth-5-12-bas2-1-apg.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,etswatprod09.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eu-north-1-aws-qr.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eur-p-gen-6-126-148-17.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eur-p-gen-6-126-45-43.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eur-p-gen-6-127-185-27.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eurwbn-134-232-211-2.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eurwbn-134-232-68-35.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,euwpostgresgit.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,euwtrackjiratunnel-mx.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,eventmediaconfig-helpdesk.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,evilbloggerlady.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,ew12sa-p01.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,ew12sa.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,ews.htc.com,114.30.34.38,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,examples-uploadspanel.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,exchangeclients-backupconfig.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,exe-0-1-1.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,exe-0-1-4.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,extranetoceania.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,f38c.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,facade1-e2e-asia.htc.com,104.122.34.194,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"facade1.e2e.asia.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,facade1.e2e.asia.htc.com,23.201.250.189,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"facade1.e2e.asia.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,facade1.e2e.htc.com,23.201.250.189,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"facade1.e2e.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,facade2-e2e-asia.htc.com,104.122.34.194,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"facade2.e2e.asia.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,facade2.e2e.asia.htc.com,23.201.250.189,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"facade2.e2e.asia.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,facade2.e2e.htc.com,23.221.251.119,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"facade2.e2e.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,fallout.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fantagebritney.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,faq.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,farnicek.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,farpoint-vb11.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fatihsalavat.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fccp1-1.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,feedback.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,ffxi.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fge-0-1-7.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fge-0-2-7.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fge-1-3-4.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fgua3-2.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fhan5-6.shopamerica.htc.com,,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,file35.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,filmsex88.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,final.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,flmgt.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,fogaszat.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,formasanimadas.shopamerica.htc.com,208.184.176.105,"htctao1.htc.com, hostmaster.htc.com",NOERROR,,,,,,,,,
,forwarder.htc.com,219.87.71.244,,NOERROR,,,,,,,,,
,fotadls-org-az.htc.com,2.20.210.158,"n0g.akamaiedge.net, hostmaster.akamai.com",NOERROR,"fotadls-org-az.htc.com.edgekey.net, e7774.g.akamaiedge.net",,,,,,,,
,fotadls-org-cnc.htc.com,104.122.34.194,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"fotadls-org-cnc.htc.com.edgekey.net, e7774.b.akamaiedge.net",,,,,,,,
,fotadls-test.htc.com,"2.16.206.138, 2.16.206.152","n0w19.akamai.net, hostmaster.akamai.com",NOERROR,"dl.htc.com.edgesuite.net, a1017.w19.akamai.net",,,,,,,,
,fotadls.htc.com,184.51.231.112,"n0d.akamaiedge.net, hostmaster.akamai.com",NOERROR,"esd-wilcard.htc.com.edgekey.net, e7774.d.akamaiedge.net",,,,,,,,
