input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url
autodiscover.volkis.com.au,Sign in to Outlook,200,38624,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,,ctls,login.microsoftonline.com,,80,http://autodiscover.volkis.com.au:80,http,,text/html,GET,52.98.241.184,/,-1249852061,2603:1026:c0d:34::8,HSTS,95,False,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=45e83b6f-8db1-a651-c65e-8fd43fbee443&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=volkis.com.au&nonce=638261964878129806.a344214e-d72c-4de4-a0eb-835fb346179e&state=DctJDsMgDEBRaO5SqQsIg8uwiHIWB1wpaiJLGej1y-L93ZdCiKF7dNL0iBh8csHmACkm63IyQaMHcBZI1eiKgkqg0NCikn9_Fg_Bxkyyv6-RfzjOB-G2T42373rqwrvG-9nqhPfFdT0LNzr-
handbook.volkis.com.au,Volkis Handbook,200,18150,handbook.volkis.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-23T00:00:00Z,2023-10-23T23:59:59Z,"CN=handbook.volkis.com.au, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",handbook.volkis.com.au,"Cloudflare, Inc.",handbook.volkis.com.au,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d8f39c2015944254ea9a2b406a03d014,867f77c8f806498e818f91db3a8280c48acc879196cd7c6685c86d2c450e7998,,ctls,handbook.volkis.com.au,cloudflare,443,https://handbook.volkis.com.au:443,https,cloudflare,text/html,GET,172.66.40.83,/,2050902343,2606:4700:3108::ac42:2bad,HTTP/3,447,False,True,,
lit-scapequote.volkis.com.au,Sign in ・ Cloudflare Access,200,28340,volkis.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,volkis.cloudflareaccess.com,cloudflare,443,https://lit-scapequote.volkis.com.au:443,https,cloudflare,text/html,GET,172.66.43.173,/,-1491635339,2606:4700:3108::ac42:2bad,HSTS,75,False,True,https:,https://volkis.cloudflareaccess.com/cdn-cgi/access/login/lit-scapequote.volkis.com.au?kid=8fb65c36a5b07bb56d4bd1563f4287e478152616b691d6ea1f76f6d21632ae82&redirect_url=%2F&meta=eyJraWQiOiIwMGU5YjViZTMwMWNmNjc3NjA1MTQyNDg2ZTBlNTU1MzNmNjQ5NDkxMTQ4NGU5MThhNTRiMWRiMDU0MTY1ZDg2IiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY5MDU5OTY4Niwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjhmYjY1YzM2YTViMDdiYjU2ZDRiZDE1NjNmNDI4N2U0NzgxNTI2MTZiNjkxZDZlYTFmNzZmNmQyMTYzMmFlODIiLCJob3N0bmFtZSI6ImxpdC1zY2FwZXF1b3RlLnZvbGtpcy5jb20uYXUiLCJhcHBfc2Vzc2lvbl9oYXNoIjoiMjkwOGY1NTMzZjE3NWYyYWNlMDI1OGE0ZDVmNTUxNTI4OTIzZjFkMzlhYmNhMjA1ODU0ZDMyZmQwZTQ2NzFjNSIsIm5iZiI6MTY5MDU5OTY4NiwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.tyeGhPyGe0qAWDKQ9dKBaZ4lR7sqaYtXgILQ3gHJznc-akPewNk4D1QtvV7O_wTNTxvyFVyt5s0xpy5o52MaCWTiuBYXpUhwVIv94PokDzihXDWKGnjcai7RQZFhgLLBnXLXyGru0ptBM3H9TxBlxY9J_16ZU0tJ46JtXNPWU4-S8hpwvXg-jPKmZrWeEe6Qh8SoEovFTgXPyWyz-ySwWYEiWTuuUZnbERfF-htRnJ9yM2L_B1XppNLy07IXe7KywcY77B-DOGld5jJA6k3ugWuV7J1EVnCv4pi7tRYq23d2VIA4-6SVp934kJ-u2FmBAcQOSuuSXgXEC1NCJfJfTg
news.volkis.com.au,CNAME Cross-User Banned | Cloudflare,403,7056,news.volkis.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",volkis.com.au,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",793c64f9285c764145a2e7adf1e2e3e5,105f8bf017a8fcce4af951df9130a2f5a65752e01fcca9905022b87b46d88607,True,ctls,news.volkis.com.au,cloudflare,443,https://news.volkis.com.au:443,https,cloudflare,text/html,GET,104.18.201.65,/,1981788003,2606:4700::6812:c941,HTTP/3,94,False,True,,
onedrive.volkis.com.au,Sign in ・ Cloudflare Access,200,31846,volkis.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,volkis.cloudflareaccess.com,cloudflare,443,https://onedrive.volkis.com.au:443,https,cloudflare,text/html,GET,172.66.43.173,/,-1225655586,2606:4700:3108::ac42:2853,HSTS,87,False,True,http://127.0.0.1:*,https://volkis.cloudflareaccess.com/cdn-cgi/access/login/onedrive.volkis.com.au?kid=e5570e35c2276b52d70d9d3c3306b75c3526d723e3802d44656eb92a33371959&redirect_url=%2F&meta=eyJraWQiOiIwMGU5YjViZTMwMWNmNjc3NjA1MTQyNDg2ZTBlNTU1MzNmNjQ5NDkxMTQ4NGU5MThhNTRiMWRiMDU0MTY1ZDg2IiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY5MDU5OTY4Niwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImU1NTcwZTM1YzIyNzZiNTJkNzBkOWQzYzMzMDZiNzVjMzUyNmQ3MjNlMzgwMmQ0NDY1NmViOTJhMzMzNzE5NTkiLCJob3N0bmFtZSI6Im9uZWRyaXZlLnZvbGtpcy5jb20uYXUiLCJhcHBfc2Vzc2lvbl9oYXNoIjoiZmIwYjUzZjYzNzUxZTA3MTAzODlhOWY2NGZhZDJiMGY5MmNhZjk5NTFiZmViMTMyMDYwNWRiZjA1YTgyNmVhNyIsIm5iZiI6MTY5MDU5OTY4NiwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.Xeg9Pl6RDJPlTWmS9LoIvnd23bYBWw3X9HMoId__E8PC6kmxDQ_zEnTurbA7Kpr0UDnOadgbeDf3pHrgqiq6PUh-U5xL-E97TAqtxe4gZxJtBmd3Rf8MylRHVZIpFEQkVCYQFS_w0GXlZ6q_u_HK_Yr3_e4a6yVdMTDo_G7oApQiKhDxYEAiICZl5j2lUBzwlRhJMjo4_R4oBvPeULdAQnGwwHQq32PDde2UACim8_kDLm79NCqV8fq2_vfS20Q_oN-c3WzOUblG2u9E5FYHgtkfUlEbRbVmJEeLFG3vqLLyp8lUajrt2ps4HDWnVmhg_3mwOZ7fhWtv7EnI-MXr0w
pipe.volkis.com.au,,401,,pipe.volkis.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",volkis.com.au,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",793c64f9285c764145a2e7adf1e2e3e5,105f8bf017a8fcce4af951df9130a2f5a65752e01fcca9905022b87b46d88607,True,ctls,pipe.volkis.com.au,cloudflare,443,https://pipe.volkis.com.au:443,https,cloudflare,text/html,GET,172.66.40.83,/,579455585,2606:4700:3108::ac42:2853,HTTP/3,1,False,True,,
proposals.volkis.com.au,Volkis - Your ally in cyber security,200,20217,www.volkis.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-28T00:00:00Z,2023-10-28T23:59:59Z,"CN=www.volkis.com.au, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.volkis.com.au,"Cloudflare, Inc.",www.volkis.com.au,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6aa3488c7e6f895340558c7f477ce66e,96307c6ed4b272445e1b3d9960a42f7a59f6801a9dbd79f35ccdb75357323f8b,,ctls,www.volkis.com.au,cloudflare,443,https://proposals.volkis.com.au:443,https,cloudflare,text/html,GET,172.66.40.83,/,-766556404,2606:4700:3108::ac42:2853,Ruby,488,False,True,https://www.google.com/recaptcha/api.js,https://www.volkis.com.au
volk.is,Volkis - Your ally in cyber security,200,20217,www.volkis.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-28T00:00:00Z,2023-10-28T23:59:59Z,"CN=www.volkis.com.au, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.volkis.com.au,"Cloudflare, Inc.",www.volkis.com.au,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6aa3488c7e6f895340558c7f477ce66e,96307c6ed4b272445e1b3d9960a42f7a59f6801a9dbd79f35ccdb75357323f8b,,ctls,www.volkis.com.au,cloudflare,443,https://volk.is:443,https,cloudflare,text/html,GET,104.21.32.187,/,-935326281,2606:4700:3035::6815:20bb,Ruby,488,False,True,https://stackpath.bootstrapcdn.com,https://www.volkis.com.au/
volkis.com.au,Volkis - Your ally in cyber security,200,20217,www.volkis.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-28T00:00:00Z,2023-10-28T23:59:59Z,"CN=www.volkis.com.au, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.volkis.com.au,"Cloudflare, Inc.",www.volkis.com.au,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6aa3488c7e6f895340558c7f477ce66e,96307c6ed4b272445e1b3d9960a42f7a59f6801a9dbd79f35ccdb75357323f8b,,ctls,www.volkis.com.au,cloudflare,443,https://volkis.com.au:443,https,cloudflare,text/html,GET,172.66.43.173,/,1725115312,2606:4700:3108::ac42:2853,Ruby,488,False,True,https://static.cloudflareinsights.com,https://www.volkis.com.au/
www.volkis.com.au,Volkis - Your ally in cyber security,200,20218,www.volkis.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-28T00:00:00Z,2023-10-28T23:59:59Z,"CN=www.volkis.com.au, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.volkis.com.au,"Cloudflare, Inc.",www.volkis.com.au,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6aa3488c7e6f895340558c7f477ce66e,96307c6ed4b272445e1b3d9960a42f7a59f6801a9dbd79f35ccdb75357323f8b,,ctls,www.volkis.com.au,cloudflare,443,https://www.volkis.com.au:443,https,cloudflare,text/html,GET,172.66.43.173,/,1723483581,2606:4700:3108::ac42:2bad,Ruby,488,False,True,https://www.gstatic.com,
