input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url
affiliate.bitfinex.com,Bitfinex Affiliate Program | Earn Unlimited Affiliate Commission,200,3633,affiliate.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,affiliate.bitfinex.com,cloudflare,443,https://affiliate.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.21.84,/,190856733,104.17.20.84,HSTS,1,False,True,,
api-pub.staging.bitfinex.com,,403,16,api-pub.staging.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,api-pub.staging.bitfinex.com,cloudflare,443,https://api-pub.staging.bitfinex.com:443,https,cloudflare,text/plain,GET,104.17.19.84,/,1268003052,104.17.17.84,Cloudflare,1,False,True,,
api.bitfinex.com,Bitfinex | Cryptocurrency Exchange | Bitcoin Trading | Futures Trading | Margin Trading,200,631325,www.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,www.bitfinex.com,cloudflare,443,https://api.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.18.84,/,-297855193,104.17.20.84,webpack,83,False,True,,https://www.bitfinex.com/
api.staging.bitfinex.com,,403,16,api.staging.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,api.staging.bitfinex.com,cloudflare,443,https://api.staging.bitfinex.com:443,https,cloudflare,text/plain,GET,104.17.21.84,/,1268003052,104.17.19.84,Cloudflare,1,False,True,,
bitfinex.com,Bitfinex | Cryptocurrency Exchange | Bitcoin Trading | Futures Trading | Margin Trading,200,631325,www.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,www.bitfinex.com,cloudflare,443,https://bitfinex.com:443,https,cloudflare,text/html,GET,104.17.18.84,/,-13038130,104.17.20.84,webpack,83,False,True,,https://www.bitfinex.com/
blog.bitfinex.com,The Bitfinex Blog,200,162401,blog.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,blog.bitfinex.com,cloudflare,443,https://blog.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.21.84,/,1494302000,104.17.19.84,wpBakery,1568,False,True,,
board.bitfinex.com,Bitfinex | Log in,200,576942,www.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,www.bitfinex.com,cloudflare,443,https://board.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.21.84,/,-13038130,104.17.17.84,webpack,83,False,True,https://www.bitfinex.com,https://www.bitfinex.com/login/
board.staging.bitfinex.com,,403,16,board.staging.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,board.staging.bitfinex.com,cloudflare,443,https://board.staging.bitfinex.com:443,https,cloudflare,text/plain,GET,104.17.17.84,/,1268003052,104.17.19.84,Cloudflare,1,False,True,,
bounce.marketing.bitfinex.com,Error 404 - not found,404,6396,app.getresponse.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-27T16:30:20Z,2024-04-11T10:53:03Z,CN=*.getresponse.com,*.getresponse.com,,getresponse.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",a274e111d959744c14f88936df1ad49a,384c93cd4abecc072db829dc545a18f9d762f8e8fe77de8f7dd662b01eca0749,True,ctls,app.getresponse.com,,443,https://bounce.marketing.bitfinex.com:443,https,,text/html,GET,91.239.185.72,/,-896608700,91.239.185.72,,49,False,,,https://app.getresponse.com/error404.html
capital-admin.bitfinex.com,Sign in ・ Cloudflare Access,200,31180,ifinex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ifinex.cloudflareaccess.com,cloudflare,443,https://capital-admin.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.19.84,/,-604961747,104.17.21.84,HSTS,87,False,True,https:,https://ifinex.cloudflareaccess.com/cdn-cgi/access/login/capital-admin.bitfinex.com?kid=b88f03926b22466c190345e3f67687cd511306e74b2b6980d326a737e3f01d74&redirect_url=%2F&meta=eyJraWQiOiI3NWRmMjRjNTAzZGUxMjcyN2E1MjNmNjYyNDg5ZTEwYjE5NzQ2MTFiMmNjNjdkMmZkMDlhZDE4ZGE1YTg1YTYyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY5MDI1NTA2NSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImI4OGYwMzkyNmIyMjQ2NmMxOTAzNDVlM2Y2NzY4N2NkNTExMzA2ZTc0YjJiNjk4MGQzMjZhNzM3ZTNmMDFkNzQiLCJob3N0bmFtZSI6ImNhcGl0YWwtYWRtaW4uYml0ZmluZXguY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6IjU5M2Q5MDU0YzUyNWY2ODI3YmFhNTBiNWVkNDNjODkwMTE2YWM5NzVjZTRlYmZiMDMwODRjYzcyYjIzN2E2MGMiLCJuYmYiOjE2OTAyNTUwNjUsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.gPECVVPBQIbbZg9XsIWTSc1hwrA7mUj15zs_JhABcB5dqZYJCumT1lbqzJLu-V2gSwEk7Yxt0rGSE8xrn3Wlc69boz5uAezTgtEqH-paA59NvDBzadxwIkcz85EGwdmAYZL9uKtPprS3Swi7dU1OTMQP_qQsTavlasGqMK9ZmrDgoT98Ud3as6p6AY8yEli2YCTfdCIlEcKS77FOG2D91v-OSZqsM0RlaupJsmgp-ZdVqgnzg_j_ZkItWKwTI10SwbccrcbaIny472EDut902OE_977f6V6BVRAErQAq6qGbGJq9J2jmRjdgikakMjMeQbI9IVVg_Rv5W3NX52-0Qg
