input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,tls_subject_org_,final_url
*.intercom-attachments-6.com,Making Internet Business Personal | Intercom,200,941414,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,cloudfront,443,https://intercom-attachments-6.com:443,https,nginx,text/html,GET,108.156.60.98,/,-1840324437,2600:9000:2394:a600:19:1477:f380:93a1,React,12,False,True,,https://o2129.ingest.sentry.io/api/1467748/security/?sentry_key=2b3179211aae44189b7651cf09d7b74f,,https://www.intercom.com/
*.intercom-attachments-7.com,Making Internet Business Personal | Intercom,200,941414,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,cloudfront,443,https://intercom-attachments-7.com:443,https,nginx,text/html,GET,143.204.215.91,/,-1840324437,2600:9000:214f:1800:19:1477:f380:93a1,React,12,False,True,,nexus-long-poller-a.intercom.io,,https://www.intercom.com/
*.intercom-attachments-9.com,Making Internet Business Personal | Intercom,200,941414,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,cloudfront,443,https://intercom-attachments-9.com:443,https,nginx,text/html,GET,108.156.60.58,/,-1840324437,2600:9000:2394:7000:19:1477:f380:93a1,React,12,False,True,,rtp-static.marketo.com,,https://www.intercom.com/
*.intercom-mail.com,Making Internet Business Personal | Intercom,200,941414,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,cloudfront,443,https://intercom-mail.com:443,https,nginx,text/html,GET,143.204.215.91,/,-1840324437,143.204.215.106,React,12,False,True,,store.intercom.io,,https://www.intercom.com/
*.intercom.io,Making Internet Business Personal | Intercom,200,941414,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,cloudfront,443,https://intercom.io:443,https,nginx,text/html,GET,108.138.17.124,/,1615906562,108.138.17.61,React,12,False,True,,www.google-analytics.com,,https://www.intercom.com/
*.intercomcdn.com,Making Internet Business Personal | Intercom,200,941414,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,cloudfront,443,https://intercomcdn.com:443,https,nginx,text/html,GET,65.9.86.52,/,-1223076744,65.9.86.30,React,12,False,True,,script.hotjar.com,,https://www.intercom.com/
*.sentry.io,Application Performance Monitoring & Error Tracking Software | Sentry,200,326646,sentry.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=sentry.io, O=Sentry, L=San Francisco, ST=California, C=US",sentry.io,docs.getsentry.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8aa2a24875398028247e02e02bd6a18c,35ab2e5c10207ed42095c781cdb718a763c420eb2f9973c52aef4ca5b2f20449,,ctls,sentry.io,google,443,https://sentry.io:443,https,nginx,text/html,GET,35.188.42.15,/,-1840324437,35.186.247.156,webpack,59,False,True,,www.youtube-nocookie.com,Sentry,https://sentry.io/welcome/
ampcid.google.com,404  |  Page Not Found  |  Google for Developers,404,86915,developers.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:16:18Z,2023-10-02T08:16:17Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,dae25a43a6936128ed1b8afa4c2d653b,d9400a529522e19c31ee576709e351b1773254f9bfac91a668c893a61999d5fa,True,ctls,developers.google.com,,443,https://ampcid.google.com:443,https,Google Frontend,text/html,GET,172.217.16.142,/,302920777,2a00:1450:4001:800::200e,HTTP/3,3438,False,,,http:,,https://developers.google.com/amp/client-id/
analytics.google.com,Redirecting...,200,888,analytics.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:16:18Z,2023-10-02T08:16:17Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,dae25a43a6936128ed1b8afa4c2d653b,d9400a529522e19c31ee576709e351b1773254f9bfac91a668c893a61999d5fa,True,ctls,analytics.google.com,,443,https://analytics.google.com:443,https,ESF,text/html,GET,216.239.34.181,/,302920777,2001:4860:4802:34::181,HTTP/3,1,False,,,https:,,https://analytics.google.com/analytics/web/
api-iam.intercom.io,Making Internet Business Personal | Intercom,200,941414,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,,443,https://api-iam.intercom.io:443,https,nginx,text/html,GET,54.156.90.236,/,-1840324437,3.222.214.125,React,12,False,,,https://js.chilipiper.com,,https://www.intercom.com/
api.gitbook.com,,404,93,api.gitbook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-04-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,gitbook.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4991886b556f7c1ff0be94cfbcc73319,9db6ff3822ccb682f86d02eb63112db9ad0f73a30882f407fe1b46307b964e73,True,ctls,api.gitbook.com,cloudflare,443,https://api.gitbook.com:443,https,cloudflare,application/json,GET,104.18.6.84,/,-336973701,2606:4700::6812:754,HTTP/3,1,False,True,,,"Cloudflare, Inc.",
app.gitbook.com,GitBook,200,28531,app.gitbook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-04-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,gitbook.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4991886b556f7c1ff0be94cfbcc73319,9db6ff3822ccb682f86d02eb63112db9ad0f73a30882f407fe1b46307b964e73,True,ctls,app.gitbook.com,cloudflare,443,https://app.gitbook.com:443,https,cloudflare,text/html,GET,104.18.7.84,/,50767597,2606:4700::6812:754,HTTP/3,392,False,True,,js.hs-analytics.net,"Cloudflare, Inc.",
bugbase.in,BugBase - Continuous Vulnerability Assessment Platform,200,60804,bugbase.in,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-11T05:37:03Z,2023-10-09T05:37:02Z,CN=bugbase.in,bugbase.in,bugbase.in,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,f51c94653355f5c6a0392058f64cc640,c2848a88b00dc67892be5fd7cfa3b1b79a20d2ceb8b5464f2fa1a7547729ed27,True,ctls,bugbase.in,cloudflare,443,https://bugbase.in:443,https,cloudflare,text/html,GET,104.21.8.148,/,1926910593,2606:4700:3036::ac43:8289,webpack,35,False,True,,,,
cdn.jsdelivr.net,"jsDelivr - A free, fast, and reliable CDN for JS and open source",200,44662,www.jsdelivr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-26T15:08:04Z,2023-10-24T15:08:03Z,CN=www.jsdelivr.com,www.jsdelivr.com,www.jsdelivr.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c9aa6d4acb2835a2ff15df65f1bc574,a987144dd21dd983b23b7e10bd8eaab02c7802adb499bcbdbc7de6f489a01a26,,ctls,www.jsdelivr.com,cloudflare,443,https://cdn.jsdelivr.net:443,https,cloudflare,text/html,GET,104.16.87.20,/,-2029005286,2606:4700::6810:5514,HTTP/3,55,False,True,,,,https://www.jsdelivr.com
cdnjs.cloudflare.com,cdnjs.cloudflare.com,200,8867,cdnjs.cloudflare.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T00:00:00Z,2024-07-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",380a56ffb036e768cf453e6f16eb5414,d99edad76f5ae08716f33ea0a8348b84b7b098302d18d853e63c090619480754,True,ctls,cdnjs.cloudflare.com,cloudflare,443,https://cdnjs.cloudflare.com:443,https,cloudflare,text/html,GET,104.17.25.14,/,2023033722,2606:4700::6811:180e,HTTP/3,169,False,True,,,"Cloudflare, Inc.",
cloudflareinsights.com,,200,498,cloudflareinsights.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,*.cloudflareinsights.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4e0bf2db15a4f004e02b1f87abe0a034,4a2187c4f351a5ae145ebe9f5fa421ced6a00ee1d2d3144822cba053d702d362,True,ctls,cloudflareinsights.com,cloudflare,443,https://cloudflareinsights.com:443,https,cloudflare,text/html,GET,104.16.56.101,/,1139640750,2606:4700::6810:3965,Cloudflare,10,False,True,,,"Cloudflare, Inc.",
copilotapi.bugbase.in,,200,12,copilotapi.bugbase.in,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-11T05:37:03Z,2023-10-09T05:37:02Z,CN=bugbase.in,bugbase.in,bugbase.in,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,f51c94653355f5c6a0392058f64cc640,c2848a88b00dc67892be5fd7cfa3b1b79a20d2ceb8b5464f2fa1a7547729ed27,True,ctls,copilotapi.bugbase.in,cloudflare,443,https://copilotapi.bugbase.in:443,https,cloudflare,text/html,GET,104.21.8.148,/,-1495730269,2606:4700:3036::ac43:8289,Node.js,1,False,True,,,,
demo.bugbase.in,BugBase - Continuous Vulnerability Assessment Platform,200,60897,demo.bugbase.in,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-11T05:37:03Z,2023-10-09T05:37:02Z,CN=bugbase.in,bugbase.in,bugbase.in,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,f51c94653355f5c6a0392058f64cc640,c2848a88b00dc67892be5fd7cfa3b1b79a20d2ceb8b5464f2fa1a7547729ed27,True,ctls,demo.bugbase.in,cloudflare,443,https://demo.bugbase.in:443,https,cloudflare,text/html,GET,172.67.130.137,/,1926910593,2606:4700:3036::ac43:8289,webpack,35,False,True,,,,
docs.bugbase.in,Welcome to BugBase Docs - BugBase Docs,200,202862,docs.bugbase.in,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-12T18:54:05Z,2023-10-10T18:54:04Z,CN=docs.bugbase.in,docs.bugbase.in,docs.bugbase.in,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,28a29292cd606afbbe5d87c651fbb853,24f838fe2f2694256edba0002e037e00203cf95dc203e90b4d852c2295cbb386,,ctls,docs.bugbase.in,cloudflare,443,https://docs.bugbase.in:443,https,cloudflare,text/html,GET,104.18.3.117,/,824897645,2606:4700::6812:275,HTTP/3,1073,False,True,,https://app.intercom.io,,
employee.bugbase.in,Employee Portal | BugBase,200,2672,employee.bugbase.in,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-11T05:37:03Z,2023-10-09T05:37:02Z,CN=bugbase.in,bugbase.in,bugbase.in,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,f51c94653355f5c6a0392058f64cc640,c2848a88b00dc67892be5fd7cfa3b1b79a20d2ceb8b5464f2fa1a7547729ed27,True,ctls,employee.bugbase.in,cloudflare,443,https://employee.bugbase.in:443,https,cloudflare,text/html,GET,104.21.8.148,/,1926910593,2606:4700:3034::6815:894,webpack,2,False,True,,,,
files.gitbook.com,,404,41,files.gitbook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-04-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,gitbook.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4991886b556f7c1ff0be94cfbcc73319,9db6ff3822ccb682f86d02eb63112db9ad0f73a30882f407fe1b46307b964e73,True,ctls,files.gitbook.com,cloudflare,443,https://files.gitbook.com:443,https,cloudflare,text/plain,GET,104.18.7.84,/,-1436307580,2606:4700::6812:654,HTTP/3,1,False,True,,,"Cloudflare, Inc.",
fonts.intercomcdn.com,,403,243,fonts.intercomcdn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-29T23:59:59Z,CN=*.intercomcdn.com,*.intercomcdn.com,*.intercomcdn.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f95b60c97316f403728b1c96679e6b5b,710d11668eee2865e5441f7650219a51966fefbff87b50788ddb8e9b444fa9a2,True,ctls,fonts.intercomcdn.com,cloudfront,443,https://fonts.intercomcdn.com:443,https,AmazonS3,application/xml,GET,18.66.97.2,/,1873045845,2600:9000:223c:f400:10:8536:c280:93a1,HTTP/3,2,False,True,,,,
fslink.bugbase.in,,404,,fslink.bugbase.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-15T23:59:59Z,CN=*.freshsales.io,*.freshsales.io,connect.citihabitats.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,de9eb0806168954cd3d967ac852ff473,a29d73417279976667420341565c6b1e6d0344a5d927007ca1aa1480d0775ddd,True,ctls,fslink.bugbase.in,,443,https://fslink.bugbase.in:443,https,,text/plain,GET,44.217.84.42,/,-1840324437,54.163.166.32,,1,False,,True,,,
fwtrack1.bugbase.in,404 Not Found,404,162,fwtrack1.bugbase.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,True,ctls,fwtrack1.bugbase.in,,443,https://fwtrack1.bugbase.in:443,https,nginx,text/html,GET,167.89.123.124,/,190856733,167.89.123.54,Nginx,8,False,,True,,,
https://app.intercom.io,Intercom | The easiest way to see and talk to your users,200,12149,app.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-05-10T23:59:59Z,CN=*.intercom.com,*.intercom.com,intr.cm,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c0951bf8e99caddb8b5fb0a86acd849a,8bb4b251f6aa931b7ca267c21ae35bffa2ce16bf2a329c060ff773b643a91397,True,ctls,app.intercom.com,,443,https://app.intercom.io:443,https,nginx,text/html,GET,44.211.8.222,/,-1840324437,54.80.214.154,Ruby on Rails,246,False,,,docs.google.com,,https://app.intercom.com/admins/sign_in
https://browser.sentry-cdn.com,,403,13,browser.sentry-cdn.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-08-01T14:42:24Z,2024-09-01T14:42:23Z,CN=*.sentry-cdn.com,*.sentry-cdn.com,*.sentry-cdn.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q3, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q3,GlobalSign nv-sa,ad67d87ecde5624a66d18eee905655db,794431f8cf4141e7836164bf69d6e800905aa1c11e15e52e117acec8736c69a9,True,ctls,browser.sentry-cdn.com,fastly,443,https://browser.sentry-cdn.com:443,https,Fastly,text/plain,GET,151.101.66.217,/,-729950194,2a04:4e42::729,HSTS,1,False,True,,,,
https://cdn.amplitude.com,,403,243,cdn.amplitude.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-12T00:00:00Z,2024-02-11T23:59:59Z,CN=cdn.amplitude.com,cdn.amplitude.com,cdn.amplitude.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3fd89dc14c27c9bfb78be85e8f1ed9b5,aa936f0d9ef28ad4c02afd424a591c22b9f69a882194eda4e2f343e9ac1b7244,,ctls,cdn.amplitude.com,cloudfront,443,https://cdn.amplitude.com:443,https,AmazonS3,application/xml,GET,108.156.61.171,/,1364659412,108.156.61.101,Amazon Web Services,2,False,True,,,,
